"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4930480G23Rik",65.8239779295295,-1.48656466880433,0.498357623228288,-2.98292751934762,0.00285505597992807,0.192473421186271
"Prxl2a",1115.56478940759,0.68045396311641,0.228457581512917,2.97846960740034,0.00289691758145291,0.193461034496894
"Gm31025",5.13031972333085,5.75847892847214,1.93352686829207,2.97822545055127,0.00289922641515938,0.193461034496894
"Usp10",1010.67566807453,-0.763507699601223,0.256600792224041,-2.97546898816507,0.00292540927114739,0.193461034496894
"Gm33377",32.2665550583505,2.05798183696501,0.691784685957851,2.9748878209345,0.0029309570854794,0.193461034496894
"Ccn6",13.7178371107944,-3.95700208540002,1.33059558115039,-2.97385782837105,0.00294081297310843,0.193461034496894
"Acadm",7745.13746125216,0.611866374293682,0.20575079915211,2.97382258934185,0.00294115070602159,0.193461034496894
"Cyp4f41-ps",7.10720225867932,5.23779002329096,1.76335169496575,2.97036038712215,0.00297450574309945,0.194866108097326
"C6",1123.32840812683,-3.11295664450978,1.04894238894207,-2.96770983547478,0.00300027415134777,0.195764876051997
"Maff",197.550183327934,1.35343330701017,0.456550132708114,2.96447905727686,0.00303195879770854,0.197040938345483
"Brca2",178.54336673129,1.03658635820437,0.3499888433894,2.96176971861658,0.00305876458492208,0.19743452459752
"Zfp987",5.53571675153308,-5.9992890562676,2.02582042436144,-2.96141206995611,0.00306231920961254,0.19743452459752
"Rnf186",248.571682034334,-1.1614663729091,0.392430537630868,-2.95967378053951,0.0030796495584666,0.197767060776311
"Gm40337",6.92578027442057,-5.31622380369006,1.79717111417328,-2.95810663868564,0.00309535021562467,0.197992736036433
"Fmn1",284.023860214693,1.09453174873166,0.371170613783116,2.94886423678793,0.00318944052851687,0.202056305672261
"Ccdc142",112.785700814858,-1.07572920169992,0.364852383032904,-2.94839571214452,0.00319427894771555,0.202056305672261
"Megf8",292.441476703527,-0.831314045057467,0.282039448789381,-2.94750982043746,0.00320344577152802,0.202056305672261
"Asns",99.0011490865287,-5.00438050344114,1.69812112379305,-2.9470103359076,0.00320862478386431,0.202056305672261
"Bhlhe22",12.3519162535761,-3.72556561447339,1.26587321817132,-2.94307957621171,0.00324964876016988,0.203268494833999
"Papss2",5155.938300232,0.830893812637109,0.282350886958556,2.94277032945559,0.0032528964520736,0.203268494833999
"Smg5",715.513085828227,-0.686765063617357,0.233468393562313,-2.94157617285381,0.00326546519265271,0.203272080402409
"Adamts7",299.984017948079,-1.03327877900032,0.351510672194317,-2.93953743296054,0.00328702562960701,0.203833226733683
"Neto1",6.44581072555801,-5.20887464663315,1.77319325221941,-2.93756737462963,0.00330798284920778,0.204352841639083
"Ccdc114",9.3988391221601,-4.10572841224966,1.40060109190953,-2.93140454906547,0.00337433043730255,0.207661918995661
"Slc6a9",440.864843113001,-0.884767353316006,0.302171335654954,-2.92803204313963,0.00341114888217773,0.209135607127327
"Dqx1",304.908933449145,1.03784831909837,0.354830381521066,2.9249139114001,0.00344551526930895,0.210240714533161
"Cyp2u1",70.8839315192265,-4.06536037185431,1.39031672599647,-2.92405341591542,0.00345505451962541,0.210240714533161
"Shank3",181.631878670806,1.16825049672602,0.399825107207664,2.92190379159768,0.00347898987118231,0.210907270287683
"Myo1c",649.56795032628,-0.679735022638591,0.233067069678943,-2.9164781776119,0.00354007486403627,0.213125259673657
"Phyhip",17.4542067884423,-3.46567076560703,1.18836913269037,-2.91632513019,0.00354181203372236,0.213125259673657
"Nt5c",387.000989316411,0.821669648493025,0.282127985419488,2.9124003677668,0.00358662598215046,0.215025506760142
"Fat1",354.613375003593,-0.881387732080375,0.303228626273428,-2.90667719242842,0.00365289947022188,0.217905996147282
"Dcxr",2122.47814558175,0.678044582103454,0.233330415265712,2.90594169359066,0.0036614967038966,0.217905996147282
"Ehd3",892.752073170744,0.760060148815568,0.261753129989906,2.90372897869408,0.0036874721445215,0.218221564449724
"Isyna1",249.350771122341,-1.21794640948183,0.419651361601873,-2.9022815625636,0.00370455413571336,0.218221564449724
"Fgfr2",674.090824466973,-0.790871277629425,0.272520002785901,-2.90206689250166,0.0037070937273419,0.218221564449724
"Ip6k2",1031.22311344307,0.691689526469538,0.239090579209352,2.89300201102396,0.00381578853959382,0.223155532240474
"Tuba8",24.9480160220047,-2.89040908525864,0.999387685790108,-2.89218000817521,0.00382578680222525,0.223155532240474
"LOC115487153",5.01373795457667,-5.85641701455897,2.02527811665909,-2.89166063978401,0.00383211629809148,0.223155532240474
"Etfbkmt",798.176059435473,-1.16093266802922,0.401808866214307,-2.88926593125505,0.00386142364419598,0.224059106954472
"Ces1g",5471.04116408836,0.690234949842055,0.239354764188769,2.88373182034386,0.00392993272654055,0.226680541156921
"Uty",158.305291694967,-7.09894618478052,2.46231032966743,-2.8830428477061,0.003938538635798,0.226680541156921
"Sh2d4a",197.809410371769,1.32405761966678,0.459383266334148,2.88225043596535,0.00394845775511839,0.226680541156921
"Hyi",1783.00709792147,0.668133313833837,0.231935408807424,2.88068698638675,0.00396809500666905,0.227005773145606
"Gm15889",64.9274510511734,1.89587458011192,0.658996534444652,2.87691130532212,0.00401588454608311,0.227928922665179
"Hamp2",13843.7130475658,3.82570860982161,1.32991572405605,2.87665491927094,0.00401914854286343,0.227928922665179
"Ell2",1522.07352251073,0.662289360257721,0.230275715072818,2.87607123507701,0.00402658828766572,0.227928922665179
"Tmem255b",16.4644128232618,-2.63692905948318,0.918130306877723,-2.87206406294393,0.00407800288603786,0.227928922665179
"Sap18b",109.789605301224,1.52972535249143,0.532710579783904,2.87158808280468,0.00408414944464072,0.227928922665179
"Rab30",394.888677554239,1.16265247026859,0.404886301475595,2.87155299162096,0.00408460292645801,0.227928922665179
"Gldn",5.88990606255161,-6.08873211261567,2.12097478002391,-2.87072348523966,0.00409533591742071,0.227928922665179
"Klrc1",14.6701217844038,2.76574290418072,0.963459832721181,2.87063643989101,0.0040964636805707,0.227928922665179
"Dhrs9",70.9679598197415,-1.44890868784097,0.505090309582758,-2.86861311799443,0.00412275746659443,0.227982138365113
"Ebf3",4.7915308723462,-5.79178853086327,2.0197624511024,-2.86755926554733,0.00413651322467653,0.227982138365113
"3110045C21Rik",45.0827601302937,1.7874937610668,0.623915660795706,2.86496056019355,0.00417061182689399,0.227982138365113
"Mrps25",168.743758768547,1.03529201559527,0.361454830672793,2.86423621360443,0.0041801615946731,0.227982138365113
"Tmem205",9673.7872040477,0.754692769421104,0.263578490008614,2.86325628998193,0.00419311245564878,0.227982138365113
"Smim22",151.095825676591,1.65383129258885,0.577925788701616,2.86166723292343,0.00421419112948407,0.227982138365113
"H2ac18",1402.83950575534,0.864285840126407,0.302038619884326,2.86150771201845,0.00421631245726213,0.227982138365113
"Gm40100",6.35487523187518,-5.21219849077693,1.82170452669932,-2.86116569091516,0.00422086395914889,0.227982138365113
"Slc30a3",16.1286289612649,-2.53716633203745,0.887287140528499,-2.85946478445098,0.00424356531122954,0.227982138365113
"Mapk15",579.708723811166,-1.0494363273933,0.36714839475336,-2.8583437715921,0.00425858752586777,0.227982138365113
"Atn1",551.517971200184,-0.772495516397689,0.270301342266204,-2.85790484768256,0.00426448248435237,0.227982138365113
"Stoml1",75.3806532369348,1.39274989310659,0.487412443706898,2.85743606075044,0.00427078668930298,0.227982138365113
"Cdh6",8.26372448263939,4.55050582064258,1.59288826431546,2.85676398187173,0.00427983949045112,0.227982138365113
"Sult1a1",11262.5628254964,0.862838506032397,0.302273734213996,2.85449381923984,0.00431054704579648,0.228867509323711
"Mme",184.180973402417,1.32375371490875,0.464510877849518,2.84977979641112,0.00437495067556722,0.230789142697312
"Cep85l",1020.7729134112,0.70335140179162,0.24681028780756,2.84976533206764,0.0043751496245936,0.230789142697312
"Uqcc2",353.080911415052,1.08732508260235,0.382007528570373,2.84634464318429,0.00442243025686288,0.231867216066158
"Gm34654",85.4462314821996,-4.28360133389891,1.50539766384749,-2.84549487273077,0.00443424733145514,0.231867216066158
"Slc39a2",332.290539750989,1.39788911707072,0.491419318406212,2.8445953683799,0.00444678718564946,0.231867216066158
"Osbpl3",74.211748774304,-2.01093792784126,0.707037591133315,-2.84417399167973,0.00445267258033121,0.231867216066158
"Gm35164",31.3291876740955,2.01405731919167,0.708802018370323,2.84149489842366,0.00449025703793071,0.233077335767605
"Kcp",167.269795490045,-1.05553456408426,0.372059724676808,-2.83700302418156,0.00455391806600708,0.235571680724623
"Chrm3",26.545261084429,-2.3092728236563,0.814252325098124,-2.83606537246058,0.00456730962197674,0.235571680724623
"Gm13021",76.6764111276999,-1.48636670743621,0.524934505641736,-2.83152791721915,0.00463261893078591,0.237927051842733
"Azin1",1927.77934753335,0.804278548212702,0.284110760647443,2.83086267616151,0.00464226475251717,0.237927051842733
"Insl6",4.6590648203486,5.62304840644464,1.98763154514941,2.82901950322083,0.00466908534969269,0.238476938827468
"Dusp8",21.0004315361833,-2.78548926692071,0.984929099414602,-2.82811145348054,0.00468235018686294,0.238476938827468
"Nox4",788.091716609626,-0.866597084507673,0.30672395330996,-2.82533227403969,0.00472316086015352,0.238599461481602
"Klf10",475.767098631836,0.966731601850602,0.342169469792461,2.82530058113297,0.00472362810357256,0.238599461481602
"Cyp26b1",121.352683927769,1.60763493585264,0.569084572233296,2.82494907486895,0.00472881310993266,0.238599461481602
"Spata3",10.7849529712243,-3.77865727153981,1.33818532410402,-2.8237174653442,0.00474702103654935,0.238677860152617
"Slc6a8",132.56182309695,-1.10750295120916,0.3923337654811,-2.82285912825036,0.00475974805745355,0.238677860152617
"Edf1",2147.19816335953,0.739285039248211,0.262243848976748,2.81907485011692,0.00481622858039523,0.239830802498627
"Gm40543",20.6175673112989,2.83157301148014,1.00447942612169,2.81894575224192,0.00481816602511614,0.239830802498627
"Trarg1",4.8212560154511,5.65450688566926,2.00631388082743,2.81835606068641,0.00482702483024873,0.239830802498627
"Thap7",198.985630719029,-0.914923088393925,0.324875936047692,-2.81622301585185,0.00485919229495847,0.240692979317653
"F11",1234.47338909505,0.802318336216895,0.285103555082592,2.81412953964909,0.0048909514932311,0.241190301431639
"Fam135a",548.317036630523,-0.801401561498537,0.284830767110556,-2.81360602166787,0.00489892284559863,0.241190301431639
"Acy1",805.771783205845,0.783961857276567,0.279158744702113,2.8083012699929,0.00498036107245991,0.243869938984303
"Pim3",2614.59130693101,0.782599430221973,0.27872246365443,2.80780895791833,0.0049879807554669,0.243869938984303
"Gm16867",117.770247663771,1.5753709230812,0.561201785963395,2.80713811410422,0.0049983806045284,0.243869938984303
"Gas2l1",271.077932270905,-0.839596230976713,0.299336780400611,-2.80485488570117,0.00503392376153041,0.244599406973005
"Clk4",1171.19461134767,0.716082437897299,0.255356504393696,2.80424592902979,0.00504344194841858,0.244599406973005
"Hspb1",535.573263506051,-0.945362981622029,0.337297491127598,-2.80275722912033,0.00506677934792856,0.244999893052962
"C8b",1919.24225343612,-0.798731724525064,0.285453431928396,-2.79811568257978,0.00514016992237032,0.246787738466855
"Kyat3",5026.99359208291,0.910652168009626,0.325467211038281,2.7979843656279,0.00514226016586656,0.246787738466855
"Akr1d1",5547.39043523527,0.704802774046847,0.251936527357834,2.79754103717477,0.005149322542024,0.246787738466855
"Gm32849",4.51541366295172,-5.70500831347287,2.04277650418128,-2.79277165259905,0.00522585677756755,NA
"Snord3b3",20.2997594133366,3.1760644901752,1.13797663764823,2.79097512646563,0.00525495104626472,0.251109381319597
"Map2k6",393.432507486699,0.945766945389673,0.338996597375588,2.7899009981561,0.00527241609066647,0.251205115029496
"Spire2",4.69496486509376,-5.76121991804143,2.06582184719391,-2.78882708393617,0.00528993005454403,0.251257304777108
"Per2",476.889017839645,0.966250271944492,0.346582195561608,2.78793972777154,0.00530444116074033,0.251257304777108
"Map4k4",322.620636964577,-0.765021877751742,0.274674112266086,-2.78519832626469,0.00534949921991279,0.252572394590127
"Pwwp3b",5.93378482174521,-5.08516289826811,1.82632896482271,-2.78436305628091,0.00536329637062805,0.252572394590127
"Fut11",133.903061920575,1.13001989711844,0.406257857935187,2.78153363694129,0.00541027237548968,0.254048252267575
"Tnfaip2",395.058090379391,-0.951542365934238,0.342440533130771,-2.7787083416637,0.00545755026287241,0.254868295108417
"Cln6",68.4152993681872,-1.36771699416999,0.492229673772527,-2.77861548591249,0.00545911040178059,0.254868295108417
"Idi1-ps1",4455.72482939625,0.757030700234162,0.272696707579973,2.77609035676439,0.00550169162107203,0.256120297328244
"Rps23rg1",88.6123085464893,1.31912784882201,0.475513555989232,2.77411197263928,0.00553526227180324,0.256946874657107
"Rasgef1b",524.869477325867,0.895733067779838,0.323080339453394,2.77247779699406,0.00556313143724817,0.257504833222139
"Tinagl1",191.296176131326,0.911200576674398,0.328977309721748,2.76979764180423,0.00560911290751224,0.258895617637362
"Rmnd1",626.062312837237,0.70508403149331,0.254681064149716,2.76849805794286,0.00563153212680094,0.259194057972053
"Rcc2",553.166734266061,-0.72875739786292,0.263507099779368,-2.7656082074187,0.00568167515581904,0.260763209764384
"Isoc2b",317.285412593106,0.77497903644794,0.280400432957594,2.76382967127994,0.00571273513126458,0.260942693189287
"A830035O19Rik",9.21530290809375,-3.61971041526326,1.3102065902937,-2.76270203651765,0.00573250714512774,0.260942693189287
"Ap5s1",279.055407693206,-0.76087139150582,0.275415577150292,-2.76263020188804,0.00573376878614978,0.260942693189287
"Nuak2",166.246915440091,-0.932316329740805,0.337635858345886,-2.76130720921742,0.00575704949775592,0.261270344106258
"Fgf21",47.9651460723405,-2.29115594328271,0.830033624233986,-2.7603170237798,0.00577452953293743,0.261333652706503
"Raf1",433.611450991349,-1.0118406878501,0.366805290600689,-2.75852261071012,0.00580632882214695,0.261830299890933
"Prune1",243.747710074119,-1.22046958389353,0.44253886392397,-2.75788113403575,0.00581773485939723,0.261830299890933
"Spp2",2826.32307234799,0.762783035743882,0.276709942375736,2.75661593217392,0.00584029052575406,0.262119337491509
"2310005A03Rik",4.43586774520805,5.54258419113348,2.01215022430689,2.75455784770876,0.00587714994567961,NA
"Amy1",4477.88790458847,0.747365020389764,0.271337049541191,2.75437881282153,0.00588036627726999,0.263190939137205
"TrnS1",183374.433502679,0.969729811598533,0.3523754306376,2.751979074829,0.00592363058176414,0.26342961890055
"Rufy4",31.7659831355346,2.33276944701928,0.847763536773624,2.75167466614242,0.00592913914741855,0.26342961890055
"Nlrp6",4612.7198760787,0.632064640189072,0.229725785851544,2.7513874328306,0.0059343411409861,0.26342961890055
"Gm52113",46.8699881934166,1.85488828129463,0.674560136064793,2.74977453028215,0.00596362838756593,0.264008366247367
"Nectin1",701.537445991696,-0.756259146445617,0.275470323679046,-2.74533799628719,0.00604486045003306,0.265878490690813
"Gpat4",1482.76925354376,-0.692465086094306,0.25232291238863,-2.74436070644177,0.0060628878568958,0.265878490690813
"Gm28644",17.3723770647726,2.30336341078861,0.839414347328129,2.74401243929206,0.00606932380112637,0.265878490690813
"Ddx3y",464.952339034039,-5.91991070774423,2.15747744033324,-2.74390387453129,0.00607133132555497,0.265878490690813
"Gm21586",5.49643124949971,5.85396675948627,2.13530950473105,2.74150737704115,0.00611579874192695,0.26710586602174
"Cyp2g1",80.2749623958212,1.55052267154738,0.565962215266044,2.73962223930182,0.00615098367826239,0.26792233732099
"Cyth1",870.40720095281,0.634055775318131,0.231587499510914,2.7378670120675,0.00618390768320531,0.268268765876983
"Lars2",3069.26457688986,-0.62781287520307,0.229353625630589,-2.73731393378652,0.00619431498317233,0.268268765876983
"Tmem256",1842.72994215971,0.98409834536072,0.359611083591551,2.73656288769583,0.00620847270079064,0.268268765876983
"H6pd",5459.1689794722,-0.621564228033029,0.227229201717296,-2.73540646772302,0.0062303289571315,0.26849908373081
"Ubd",56.5124355484421,-4.59365518076455,1.68118747653359,-2.73238722324778,0.00628771935649448,0.269746491869941
"4732419C18Rik",306.665033729212,0.913970675614956,0.334530453830794,2.73210006786779,0.00629320236782656,0.269746491869941
"Slc2a13",12.7331481036701,3.4820903914779,1.27489806322314,2.73126965357107,0.0063090827174603,0.269746491869941
"Pdzd2",17.6446145380436,2.53406219662176,0.92818349841037,2.73013062714609,0.00633092344650417,0.269969851011426
"Xlr4b",38.3497559368223,2.23722504023278,0.819840287634089,2.72885472204471,0.00635546959710758,0.270307106136667
"9430038I01Rik",182.923293220288,1.01446509466635,0.372001885066483,2.72704288712151,0.00639047325505161,0.270886778611559
